:ID,synsetId,note,:LABEL
ex_32729,eng-10-01588426-a,"the dignifying effect of his presence",Example
ex_32730,eng-10-01588426-a,"the ennobling influence of cultural surroundings",Example
ex_32731,eng-10-00596342-v,"She has the names of the fifty states down pat",Example
ex_32732,eng-10-01983162-a,"all respectable companies give guarantees",Example
ex_32733,eng-10-01983162-a,"ruined the family's good name",Example
ex_32734,eng-10-00517728-n,"a drama festival",Example
ex_32735,eng-10-05685538-n,"how it got out is a mystery",Example
ex_32736,eng-10-05685538-n,"it remains one of nature's secrets",Example
ex_32737,eng-10-02124332-v,"He rarely washes, and he smells",Example
ex_32738,eng-10-01108586-a,"a highly suburbanized city",Example
ex_32739,eng-10-06597466-n,"he reads the medical journals",Example
ex_32740,eng-10-00306017-v,"The champagne bottle exploded",Example
ex_32741,eng-10-01382086-a,"a large city; large areas of the world",Example
ex_32742,eng-10-01382086-a,"set out for the big city",Example
ex_32743,eng-10-01382086-a,"a large sum",Example
ex_32744,eng-10-01382086-a,"a big (or large) barn",Example
ex_32745,eng-10-01382086-a,"a large family",Example
ex_32746,eng-10-01382086-a,"big businesses",Example
ex_32747,eng-10-01382086-a,"a big expenditure",Example
ex_32748,eng-10-01382086-a,"a large number of newspapers",Example
ex_32749,eng-10-01382086-a,"a big group of scientists",Example
ex_32750,eng-10-07365524-n,"the implosion of a light bulb",Example
ex_32751,eng-10-02163746-v,"he caught sight of the king's men coming over the ridge",Example
ex_32752,eng-10-14515463-n,"medicine is no longer a male preserve",Example
ex_32753,eng-10-00765537-a,"the no-nonsense tones of a stern parent",Example
ex_32754,eng-10-01026728-v,"He alluded to the problem but did not mention it",Example
ex_32755,eng-10-05644727-n,"economy of effort",Example
ex_32756,eng-10-01352996-v,"drive in screws or bolts",Example
ex_32757,eng-10-01377721-a,"undiagnosed disease",Example
ex_32758,eng-10-02774152-n,"she reached into her bag and found a comb",Example
ex_32759,eng-10-08671168-n,"I've lived in this burg all my life",Example
ex_32760,eng-10-07949463-n,"immigrants of the same nationality often seek each other out",Example
ex_32761,eng-10-07949463-n,"such images define their sense of nationality",Example
ex_32762,eng-10-01781478-a,"pious readings",Example
ex_32763,eng-10-00912833-v,"You don't have to yell--I can hear you just fine",Example
ex_32764,eng-10-14513489-n,"the crowded canvas of history",Example
ex_32765,eng-10-14513489-n,"the movie demanded a dramatic canvas of sound",Example
ex_32766,eng-10-00293916-n,"he broke into a run",Example
ex_32767,eng-10-00293916-n,"his daily run keeps him fit",Example
ex_32768,eng-10-01157517-v,"this car consumes a lot of gas",Example
ex_32769,eng-10-01157517-v,"We exhausted our savings",Example
ex_32770,eng-10-01157517-v,"They run through 20 bottles of wine a week",Example
ex_32771,eng-10-05309965-n,"the alae of the nose",Example
ex_32772,eng-10-05309965-n,"the alae of a maple seed",Example
ex_32773,eng-10-05309965-n,"the flat petals of a pea blossom are alae",Example
ex_32774,eng-10-00698088-a,"he confuses the reader with ill-defined terms and concepts",Example
ex_32775,eng-10-09488259-n,"Death walked the streets of the plague-bound city",Example
ex_32776,eng-10-13767545-n,"he has a headful of baseball statistics",Example
ex_32777,eng-10-05115040-n,"an age of abundance",Example
ex_32778,eng-10-15266265-n,"things were quiet during the Eisenhower administration",Example
ex_32779,eng-10-01654582-a,"the gaping audience",Example
ex_32780,eng-10-01654582-a,"we stood there agape with wonder",Example
ex_32781,eng-10-01654582-a,"with mouth agape",Example
ex_32782,eng-10-01052888-a,"perfumed boudoir",Example
ex_32783,eng-10-01052888-a,"perfumed stationery",Example
ex_32784,eng-10-01052888-a,"scented soap",Example
ex_32785,eng-10-01444022-a,"the English vowel sounds in `bate', `beat', `bite', `boat', `boot' are long",Example
ex_32786,eng-10-00386085-v,"some people want to Christianize ancient pagan sites",Example
ex_32787,eng-10-02563724-v,"discharge one's duties",Example
ex_32788,eng-10-01348838-v,"bolt the door",Example
ex_32789,eng-10-01192393-a,"the dancer was light and graceful",Example
ex_32790,eng-10-01192393-a,"a lightsome buoyant step",Example
ex_32791,eng-10-01192393-a,"walked with a light tripping step",Example
ex_32792,eng-10-00597385-v,"Do you control these data?",Example
ex_32793,eng-10-00942163-a,"gave silent consent",Example
ex_32794,eng-10-00942163-a,"a tacit agreement",Example
ex_32795,eng-10-00942163-a,"the understood provisos of a custody agreement",Example
ex_32796,eng-10-01886488-v,"They slid through the wicket in the big gate",Example
ex_32797,eng-10-01266841-a,"hilarious broad comedy",Example
ex_32798,eng-10-01266841-a,"a screaming farce",Example
ex_32799,eng-10-01266841-a,"uproarious stories",Example
ex_32800,eng-10-01944088-a,"healthy scepticism",Example
ex_32801,eng-10-01944088-a,"a healthy fear of rattlesnakes",Example
ex_32802,eng-10-01944088-a,"the healthy attitude of French laws",Example
ex_32803,eng-10-01944088-a,"healthy relations between labor and management",Example
ex_32804,eng-10-01944088-a,"an intelligent solution",Example
ex_32805,eng-10-01944088-a,"a sound approach to the problem",Example
ex_32806,eng-10-01944088-a,"sound advice",Example
ex_32807,eng-10-01944088-a,"no sound explanation for his decision",Example
ex_32808,eng-10-00339464-v,"Report the news as it develops",Example
ex_32809,eng-10-00339464-v,"These political movements recrudesce from time to time",Example
ex_32810,eng-10-00961195-a,"adulterous husbands and wives",Example
ex_32811,eng-10-00961195-a,"a two-timing boyfriend",Example
ex_32812,eng-10-06284573-n,"he developed a version of slot grammar",Example
ex_32813,eng-10-00572845-a,"nonconscious psychic processes",Example
ex_32814,eng-10-07217924-n,"he heard reports that they were causing trouble",Example
ex_32815,eng-10-07217924-n,"by all accounts they were a happy couple",Example
ex_32816,eng-10-00338551-a,"I remain unconvinced",Example
ex_32817,eng-10-00050799-a,"enclose a stamped self-addressed envelope with all submissions",Example
ex_32818,eng-10-00429968-v,"This cuts into my earnings",Example
ex_32819,eng-10-00240008-a,"a tripartite treaty",Example
ex_32820,eng-10-00240008-a,"a tripartite division",Example
ex_32821,eng-10-00240008-a,"a three-way playoff",Example
ex_32822,eng-10-02694548-v,"The scarf surmounted the gown",Example
ex_32823,eng-10-06601327-n,"what is the meaning of this sentence",Example
ex_32824,eng-10-06601327-n,"the significance of a red traffic light",Example
ex_32825,eng-10-06601327-n,"the signification of Chinese characters",Example
ex_32826,eng-10-06601327-n,"the import of his announcement was ambiguous",Example
ex_32827,eng-10-01517317-a,"the French expeditionary force in Indochina",Example
ex_32828,eng-10-05171800-n,"the urgency of his need",Example
ex_32829,eng-10-00051373-a,"equal to the task",Example
ex_32830,eng-10-00051373-a,"the work isn't up to the standard I require",Example
ex_32831,eng-10-04723622-n,"statistical evidence for the protectiveness of vaccination",Example
ex_32832,eng-10-02111625-v,"They were shipwrecked in one of the mysteries at sea",Example
ex_32833,eng-10-13981403-n,"war was declared in November but actual fighting did not begin until the following spring",Example
ex_32834,eng-10-01111965-a,"distributed gifts with a lavish hand",Example
ex_32835,eng-10-01111965-a,"the critics were lavish in their praise",Example
ex_32836,eng-10-01111965-a,"a munificent gift",Example
ex_32837,eng-10-01111965-a,"his father gave him a half-dollar and his mother a quarter and he thought them munificent",Example
ex_32838,eng-10-01111965-a,"prodigal praise",Example
ex_32839,eng-10-01111965-a,"unsparing generosity",Example
ex_32840,eng-10-01111965-a,"his unstinted devotion",Example
ex_32841,eng-10-01111965-a,"called for unstinting aid to Britain",Example
ex_32842,eng-10-01459158-a,"hardened missile silos",Example
ex_32843,eng-10-01199487-v,"The man charged with murder popped a valium to calm his nerves",Example
ex_32844,eng-10-01250393-a,"a sweltering room",Example
ex_32845,eng-10-01250393-a,"sweltering athletes",Example
ex_32846,eng-10-01843906-a,"an embattled city",Example
ex_32847,eng-10-00534837-v,"The setting sun reddened the sky",Example
ex_32848,eng-10-09989290-n,"a chauffeur opened the door of the limousine for the grand lady",Example
ex_32849,eng-10-01554510-a,"little rain fell in May",Example
ex_32850,eng-10-01554510-a,"gave it little thought",Example
ex_32851,eng-10-01554510-a,"little time is left",Example
ex_32852,eng-10-01554510-a,"we still have little money",Example
ex_32853,eng-10-01554510-a,"a little hope remained",Example
ex_32854,eng-10-01554510-a,"there's slight chance that it will work",Example
ex_32855,eng-10-01554510-a,"there's a slight chance it will work",Example
ex_32856,eng-10-01211828-a,"higher education",Example
ex_32857,eng-10-01211828-a,"higher learning",Example
ex_32858,eng-10-02723723-a,"evidentiary technique",Example
ex_32859,eng-10-02723723-a,"an evidentiary fact",Example
ex_32860,eng-10-00892698-v,"The program committee acknowledged the submission of the authors of the paper",Example
ex_32861,eng-10-01895383-v,"bump and grind",Example
ex_32862,eng-10-07186528-n,"they came at his bidding",Example
ex_32863,eng-10-01029883-n,"there's no weeping at an Irish wake",Example
ex_32864,eng-10-02395115-a,"a tasty morsel",Example
ex_32865,eng-10-10084295-n,"the baby was a girl",Example
ex_32866,eng-10-10084295-n,"the girls were just learning to ride a tricycle",Example
ex_32867,eng-10-01365709-v,"hook a fish",Example
ex_32868,eng-10-00345454-n,"with a quick twist of his head he surveyed the room",Example
ex_32869,eng-10-01830965-v,"The noise spooked the horse",Example
ex_32870,eng-10-01961334-v,"A cluster of schooling fish was attracted to the bait",Example
ex_32871,eng-10-01370141-a,"it is only meet that she should be seated first",Example
ex_32872,eng-10-02784317-a,"what Whitehead calls `perception in the presentational immediacy'",Example
ex_32873,eng-10-04391838-n,"the several recordings were combined on a master tape",Example
ex_32874,eng-10-04149490-n,"transdermal scopolamine is used to treat motion sickness",Example
ex_32875,eng-10-04149490-n,"someone sedated with scopolamine has difficulty lying",Example
ex_32876,eng-10-02440244-v,"Who is heading this project?",Example
ex_32877,eng-10-01862386-a,"exclusive clubs",Example
ex_32878,eng-10-01862386-a,"an exclusive restaurants and shops",Example
ex_32879,eng-10-00316631-v,"In Spring, the days lengthen",Example
ex_32880,eng-10-08386853-n,"one of the elect who have power inside the government",Example
ex_32881,eng-10-01344748-v,"the nails were clinched",Example
ex_32882,eng-10-00687295-v,"I doubt that she will accept his proposal of marriage",Example
ex_32883,eng-10-05399627-n,"before a woman gives birth her waters break",Example
ex_32884,eng-10-03215508-n,"in Britain they call a divided highway a dual carriageway",Example
ex_32885,eng-10-02389833-a,"a few undomesticated horses left",Example
ex_32886,eng-10-00383390-n,"the opening of his arms was the sign I was waiting for",Example
ex_32887,eng-10-01151740-a,"a firm mattress",Example
ex_32888,eng-10-01151740-a,"the snow was firm underfoot",Example
ex_32889,eng-10-01151740-a,"solid ground",Example
ex_32890,eng-10-02475001-a,"the workers in the plant were unorganized",Example
ex_32891,eng-10-06400510-n,"he presented excerpts from William James' philosophical writings",Example
ex_32892,eng-10-01509066-a,"a gentle reprimand",Example
ex_32893,eng-10-01509066-a,"a vein of gentle irony",Example
ex_32894,eng-10-01509066-a,"poked gentle fun at him",Example
ex_32895,eng-10-01320424-v,"cut grain",Example
ex_32896,eng-10-08617963-n,"the view from the peak was magnificent",Example
ex_32897,eng-10-08617963-n,"they clambered to the tip of Monadnock",Example
ex_32898,eng-10-08617963-n,"the region is a few molecules wide at the summit",Example
ex_32899,eng-10-00210647-v,"addled eggs",Example
ex_32900,eng-10-01313923-v,"I dug up an old box in the garden",Example
ex_32901,eng-10-13559509-n,"some astronomers believe that the solar system was formed by spallation when the sun was a very young star",Example
ex_32902,eng-10-01319049-v,"We rummaged through the drawers",Example
ex_32903,eng-10-01393681-a,"the lesser powers of Europe",Example
ex_32904,eng-10-01393681-a,"the lesser anteater",Example
ex_32905,eng-10-13806964-n,"`I had been running' is an example of the past progressive",Example
ex_32906,eng-10-00705924-v,"The plane overran the runway",Example
ex_32907,eng-10-00610532-a,"nuclear war",Example
ex_32908,eng-10-00610532-a,"nuclear weapons",Example
ex_32909,eng-10-00610532-a,"atomic bombs",Example
ex_32910,eng-10-00196056-r,"he checked whether the wound had healed improperly",Example
ex_32911,eng-10-01341920-a,"an interspecific hybrid",Example
ex_32912,eng-10-00317888-v,"We prolonged our stay",Example
ex_32913,eng-10-00317888-v,"She extended her visit by another day",Example
ex_32914,eng-10-00317888-v,"The meeting was drawn out until midnight",Example
ex_32915,eng-10-01208352-a,"with lowered eyes",Example
ex_32916,eng-10-01617192-v,"make a mess in one's office",Example
ex_32917,eng-10-01617192-v,"create a furor",Example
ex_32918,eng-10-02691354-v,"The little cottage nestles in the forest",Example
