:ID,lexicalId,writtenForm,partOfSpeech,:LABEL
w261880,w261880,"场发射",n,Lemma
w194805,w194805,"不信任+的",a,Lemma
w205327,w205327,"龙牙花",n,Lemma
w221394,w221394,"开",v,Lemma
w213537,w213537,"打退堂鼓",v,Lemma
w244518,w244518,"辐射通量",n,Lemma
w223914,w223914,"对向",v,Lemma
w217286,w217286,"智利语",a,Lemma
w262744,w262744,"各角相等",a,Lemma
w216348,w216348,"指节铜环",n,Lemma
w259518,w259518,"快速起动",v,Lemma
w264336,w264336,"神召会",n,Lemma
w214957,w214957,"第一手",a,Lemma
w219064,w219064,"铬酸铅",n,Lemma
w194001,w194001,"当今",n,Lemma
w213989,w213989,"百万的立方",a,Lemma
w210102,w210102,"黄花毛地黄",n,Lemma
w252758,w252758,"听觉性失语",n,Lemma
w216004,w216004,"奇异子",n,Lemma
w203017,w203017,"大马士革+的",a,Lemma
w221243,w221243,"古典希腊",a,Lemma
w222814,w222814,"法西斯主义",a,Lemma
w203585,w203585,"诊断",a,Lemma
w190737,w190737,"勉强说出",v,Lemma
w230638,w230638,"口腔癌",n,Lemma
w250466,w250466,"潜伏",a,Lemma
w207559,w207559,"单合子+的",a,Lemma
w254019,w254019,"能防守+的",a,Lemma
w203513,w203513,"桑寄生",n,Lemma
w259437,w259437,"四边形",n,Lemma
w223047,w223047,"自身免疫病",n,Lemma
w254770,w254770,"激励+的",a,Lemma
w194478,w194478,"直起腰来",v,Lemma
w259122,w259122,"品行",n,Lemma
w203576,w203576,"茎溃疡",n,Lemma
w187930,w187930,"褐黄色",a,Lemma
w204883,w204883,"葡萄干斑螟",n,Lemma
w260120,w260120,"热水瓶",n,Lemma
w211590,w211590,"均",v,Lemma
w259839,w259839,"淋巴样",a,Lemma
w200223,w200223,"掌羽海金沙",n,Lemma
w215600,w215600,"算术运算",n,Lemma
w248530,w248530,"严厉",r,Lemma
w202043,w202043,"篷车",n,Lemma
w202768,w202768,"购物",n,Lemma
w257697,w257697,"评估",a,Lemma
w230958,w230958,"汗+的",a,Lemma
w203728,w203728,"有趣味+的",a,Lemma
w198506,w198506,"给...上浆",v,Lemma
w235365,w235365,"改变方向",n,Lemma
w194830,w194830,"虚脱",n,Lemma
w208957,w208957,"极痛苦+的",a,Lemma
w207658,w207658,"瘾",n,Lemma
w231163,w231163,"疑问",n,Lemma
w200208,w200208,"无名",n,Lemma
w260186,w260186,"有翼+的",a,Lemma
w241584,w241584,"定在某调+的",a,Lemma
w214800,w214800,"小绢猴",n,Lemma
w235023,w235023,"内脏+的",a,Lemma
w234614,w234614,"变宽",v,Lemma
w236704,w236704,"上帝的御座",n,Lemma
w206577,w206577,"成链形+的",a,Lemma
w238768,w238768,"卡式唱机",n,Lemma
w250355,w250355,"不礼貌",r,Lemma
w239534,w239534,"运气",n,Lemma
w202955,w202955,"下倾",n,Lemma
w219444,w219444,"违法",n,Lemma
w255939,w255939,"淋巴状",a,Lemma
w205930,w205930,"同族+的",a,Lemma
w256089,w256089,"肩甲",n,Lemma
w206760,w206760,"瓦特",n,Lemma
w226482,w226482,"等体积",a,Lemma
w206863,w206863,"直线",a,Lemma
w223857,w223857,"衬衫的胸襟",n,Lemma
w241718,w241718,"腹菌",n,Lemma
w211143,w211143,"阿斯马拉",n,Lemma
w221077,w221077,"拍动",v,Lemma
w232163,w232163,"剪嘴鸥",n,Lemma
w243987,w243987,"有球根",a,Lemma
w195609,w195609,"希望+的",a,Lemma
w259027,w259027,"闭花受胎+的",a,Lemma
w200717,w200717,"无根据的",a,Lemma
w215580,w215580,"榄香脂",n,Lemma
w237034,w237034,"南美胡狼属",n,Lemma
w189602,w189602,"铪",n,Lemma
w207309,w207309,"羟基乙酸",n,Lemma
w203889,w203889,"形状不同+的",a,Lemma
w261385,w261385,"毕达哥拉斯+的",a,Lemma
w202391,w202391,"九边形",n,Lemma
w238479,w238479,"判断正确+的",a,Lemma
w251019,w251019,"哥伦比亚+的",a,Lemma
w217797,w217797,"演绎+的",a,Lemma
w264293,w264293,"在浅水里玩水",v,Lemma
w247876,w247876,"估价",v,Lemma
w253209,w253209,"茎长+的",a,Lemma
w215053,w215053,"覆盾甲龙",n,Lemma
w197705,w197705,"异丙托溴铵",n,Lemma
w224315,w224315,"使安心",v,Lemma
w243922,w243922,"手提管风琴",n,Lemma
w234205,w234205,"不友好+的",a,Lemma
w262600,w262600,"条例",n,Lemma
w253244,w253244,"特定场合",n,Lemma
w201412,w201412,"暂住",v,Lemma
w258611,w258611,"给予生机",v,Lemma
w252056,w252056,"中间人",n,Lemma
w227431,w227431,"越南",a,Lemma
w241550,w241550,"半便士的价值",n,Lemma
w248317,w248317,"武器级+的",a,Lemma
w255076,w255076,"状似蝙蝠之翼+的",a,Lemma
w263281,w263281,"转交",v,Lemma
w204068,w204068,"白纹伊蚊",n,Lemma
w248876,w248876,"无光彩+的",a,Lemma
w207139,w207139,"稀释",v,Lemma
w249818,w249818,"加马铁",n,Lemma
w188588,w188588,"后果",v,Lemma
w231786,w231786,"鸟枪",n,Lemma
w239466,w239466,"海洋测深学+的",a,Lemma
w237929,w237929,"无力清偿债务",n,Lemma
w241261,w241261,"动静脉",a,Lemma
w203164,w203164,"反语",n,Lemma
w201828,w201828,"略圆",a,Lemma
w218419,w218419,"肝吸虫病",n,Lemma
w214382,w214382,"草原犬鼠属",n,Lemma
w256956,w256956,"使降至",v,Lemma
w219937,w219937,"八十",n,Lemma
w196005,w196005,"花尾蝠",n,Lemma
w212507,w212507,"立刻+的",a,Lemma
w214765,w214765,"比..持久",v,Lemma
w214073,w214073,"一百年",a,Lemma
w197399,w197399,"装饰的图案或式样",n,Lemma
w219803,w219803,"不愿",v,Lemma
w252514,w252514,"断奏",r,Lemma
w218080,w218080,"几何图形",a,Lemma
w205775,w205775,"热情友好+的",a,Lemma
w249066,w249066,"做",v,Lemma
w235525,w235525,"核",n,Lemma
w196360,w196360,"生殖",n,Lemma
w252192,w252192,"有辨识能力+的",a,Lemma
w188903,w188903,"悲哀",a,Lemma
w230232,w230232,"坚戈",n,Lemma
w241342,w241342,"螺旋狸藻属",n,Lemma
w209485,w209485,"优势分",n,Lemma
w221772,w221772,"非想望+的",a,Lemma
w196263,w196263,"吞咽不能",n,Lemma
w221496,w221496,"电子电压表",n,Lemma
w200960,w200960,"蒴托",n,Lemma
w218662,w218662,"法国+的",a,Lemma
w229071,w229071,"煤车",n,Lemma
w250245,w250245,"9月份",n,Lemma
w256190,w256190,"欧洲化",n,Lemma
w246180,w246180,"使皂化+的",a,Lemma
w249528,w249528,"喉头炎",n,Lemma
w207331,w207331,"输气管道",n,Lemma
w248697,w248697,"争斗",n,Lemma
w195265,w195265,"公元前",r,Lemma
w207297,w207297,"对折纸",n,Lemma
w198180,w198180,"还款要求",n,Lemma
w229092,w229092,"吃早餐的地方",n,Lemma
w235564,w235564,"提供铺位",v,Lemma
w208998,w208998,"黄褐色",a,Lemma
w221893,w221893,"小虫儿卧草",n,Lemma
w257957,w257957,"块状熔岩",n,Lemma
w258975,w258975,"无可补救的",a,Lemma
w191610,w191610,"时代",n,Lemma
w253043,w253043,"无变化+地",r,Lemma
w262471,w262471,"变干+的",a,Lemma
w210067,w210067,"高潮",a,Lemma
w244081,w244081,"鸥",n,Lemma
w247123,w247123,"现实主义+地",r,Lemma
w188891,w188891,"大小蠹属",n,Lemma
w235835,w235835,"蝗鼠",n,Lemma
w252027,w252027,"无尽+的",a,Lemma
w243061,w243061,"鸡冠石",n,Lemma
w202203,w202203,"晒伤",n,Lemma
w262069,w262069,"美术纸",n,Lemma
w261513,w261513,"水镁矾",n,Lemma
w255693,w255693,"梣木制成+的",a,Lemma
w206739,w206739,"隐肛狸属",n,Lemma
w195498,w195498,"静负荷",n,Lemma
w224259,w224259,"刚毅",a,Lemma
w204403,w204403,"海盗旗",n,Lemma
w228054,w228054,"非上市证券",n,Lemma
w231895,w231895,"刚毅+的",a,Lemma
w191198,w191198,"爬得上去",a,Lemma
w206853,w206853,"构形+的",a,Lemma
w211091,w211091,"急流勇退",v,Lemma
w225074,w225074,"日月+的",a,Lemma
w221469,w221469,"泡沫腾涌",a,Lemma
w246992,w246992,"异常增殖症",n,Lemma
w263691,w263691,"粘液酸",n,Lemma
w209637,w209637,"发明物",n,Lemma
w257403,w257403,"参观",v,Lemma
w212123,w212123,"仁慈",r,Lemma
w195654,w195654,"似肉+的",a,Lemma
w216210,w216210,"空气传播",n,Lemma
w237207,w237207,"腐殖质形成",n,Lemma
w219973,w219973,"茎",n,Lemma
w233821,w233821,"晚年",n,Lemma
w242126,w242126,"约数",n,Lemma
w189014,w189014,"未玷污+的",a,Lemma
w212029,w212029,"有圆齿",a,Lemma
w262191,w262191,"苯乙哌啶酮",n,Lemma
w236973,w236973,"窍漏症",n,Lemma
w212336,w212336,"阿拉里克",n,Lemma
w226575,w226575,"甜黄芪",n,Lemma
w200283,w200283,"不动+的",a,Lemma
w231901,w231901,"句",n,Lemma
w223614,w223614,"外科手术",n,Lemma
w215016,w215016,"使陷入困境",v,Lemma
w189442,w189442,"思考混乱+的",a,Lemma
w206239,w206239,"金丝棕",n,Lemma
w221739,w221739,"使爆裂",n,Lemma
w260382,w260382,"应享有的",a,Lemma
w195995,w195995,"达蒙集中营",n,Lemma
w261171,w261171,"无活力",a,Lemma
w202035,w202035,"高层云",n,Lemma
w239757,w239757,"复旧",n,Lemma
w213859,w213859,"基础",n,Lemma
w207376,w207376,"卷烟",n,Lemma
w229873,w229873,"拳头",n,Lemma
w219730,w219730,"黄苜蓿",n,Lemma
w258189,w258189,"互相作用+的",a,Lemma
w219257,w219257,"信用证书",n,Lemma
w218920,w218920,"原则",n,Lemma
w256779,w256779,"内翻膝",n,Lemma
w217494,w217494,"免除赔偿责任",n,Lemma
w221853,w221853,"牻牛儿苗属",n,Lemma
w246476,w246476,"约书亚树",n,Lemma
w199145,w199145,"自豪+的",a,Lemma
w203601,w203601,"莱布尼茨+的",a,Lemma
w238008,w238008,"突然降临",v,Lemma
w202711,w202711,"零售",v,Lemma
w229294,w229294,"现金卡",n,Lemma
w200489,w200489,"怦然作响",a,Lemma
w240343,w240343,"蛞蝓+的",a,Lemma
w205293,w205293,"叙事诗+的",a,Lemma
w261939,w261939,"背信",r,Lemma
w194796,w194796,"月份中特定的一天",n,Lemma
w233900,w233900,"未精炼",a,Lemma
w203095,w203095,"锋利的",a,Lemma
w224374,w224374,"公羊",n,Lemma
w245595,w245595,"茁长素",n,Lemma
w201492,w201492,"美洲西鲱",n,Lemma
w197509,w197509,"肉眼看不透",a,Lemma
w233264,w233264,"游水足",n,Lemma
w213007,w213007,"澄清事实",v,Lemma
w192651,w192651,"肯尼亚人+的",a,Lemma
w193901,w193901,"有水果香味",a,Lemma
w239846,w239846,"一杆得分",v,Lemma
w263774,w263774,"远离",n,Lemma
w199436,w199436,"背向",a,Lemma
w198634,w198634,"变浑浊",v,Lemma
w193307,w193307,"庄园",a,Lemma
w240940,w240940,"远拱点",n,Lemma
w206591,w206591,"回针缝",n,Lemma
w217981,w217981,"南美瓶子草属",n,Lemma
w244603,w244603,"代理",a,Lemma
w246096,w246096,"新古典主义",a,Lemma
w231389,w231389,"烟云",n,Lemma
w225656,w225656,"不付",n,Lemma
w215805,w215805,"锕类元素",n,Lemma
w214450,w214450,"热切",n,Lemma
w211531,w211531,"萎缩性+的",a,Lemma
w209291,w209291,"护门帽钉",n,Lemma
w213617,w213617,"方法论",a,Lemma
w198476,w198476,"熊葱",n,Lemma
w213821,w213821,"增血压+的",a,Lemma
w214513,w214513,"搬运器",n,Lemma
w259812,w259812,"腐物寄生+的",a,Lemma
w205332,w205332,"黑粉菌目",n,Lemma
w240103,w240103,"种族隔离",n,Lemma
w197344,w197344,"芦藜花",n,Lemma
w219734,w219734,"感情",a,Lemma
w220984,w220984,"沉闷+地",r,Lemma
w244634,w244634,"砸碎",v,Lemma
w223553,w223553,"荒谬",r,Lemma
w225442,w225442,"不自然的",a,Lemma
w191241,w191241,"斜长岩",a,Lemma
w195462,w195462,"荒原",n,Lemma
w230573,w230573,"发得得声",v,Lemma
w229485,w229485,"回历",n,Lemma
w245186,w245186,"贝壳花",n,Lemma
w240922,w240922,"系列",n,Lemma
w218566,w218566,"百万的平方",a,Lemma
w202235,w202235,"荷兰彪牛儿",n,Lemma
w194719,w194719,"皮手套",n,Lemma
w259461,w259461,"老婆",n,Lemma
w192306,w192306,"心肌+的",a,Lemma
w253268,w253268,"浮雕",n,Lemma
w252007,w252007,"16世纪30年代",n,Lemma
w202477,w202477,"擦干",v,Lemma
w246473,w246473,"橄榄状+的",a,Lemma
w252186,w252186,"琉璃苣",n,Lemma
w234385,w234385,"出发",n,Lemma
w237956,w237956,"浮岩",n,Lemma
w224447,w224447,"能够经受移植",v,Lemma
w222818,w222818,"检查员",n,Lemma
w243606,w243606,"未降低+的",a,Lemma
w212249,w212249,"下降",n,Lemma
w247558,w247558,"有标准组件+的",a,Lemma
w245115,w245115,"呈圆筒形+的",a,Lemma
w200251,w200251,"海百合",n,Lemma
w222710,w222710,"沙锥属",n,Lemma
w242092,w242092,"使回春",v,Lemma
w232712,w232712,"草盲蝽属",n,Lemma
w226055,w226055,"不重要的状态",n,Lemma
w209172,w209172,"足外翻",n,Lemma
w246022,w246022,"刺蝽科",n,Lemma
w202159,w202159,"没希望",r,Lemma
w228755,w228755,"近船尾+的",a,Lemma
w206211,w206211,"环境或背景",n,Lemma
w237817,w237817,"木本植物",n,Lemma
w203406,w203406,"四倍+的",a,Lemma
w202405,w202405,"套汇商",n,Lemma
w194420,w194420,"善行",n,Lemma
w216332,w216332,"铅玻璃",n,Lemma
w220872,w220872,"正常状态",n,Lemma
w252441,w252441,"软壳蟹",n,Lemma
w194736,w194736,"对...尽忠",v,Lemma
w191658,w191658,"默契",n,Lemma
w194357,w194357,"白桦",n,Lemma
w208001,w208001,"信号消失",n,Lemma
w256939,w256939,"伊奥利亚",n,Lemma
w241308,w241308,"引证",n,Lemma
w235118,w235118,"漩涡",v,Lemma
w263708,w263708,"畜疥",n,Lemma
w259919,w259919,"印度楝树糕",n,Lemma
w197430,w197430,"长鼻猴属",n,Lemma
w261130,w261130,"人员",n,Lemma
w247391,w247391,"增补",n,Lemma
w257396,w257396,"偿",v,Lemma
w213521,w213521,"免罪",n,Lemma
w243487,w243487,"碎冰锥",n,Lemma
w194184,w194184,"版图",n,Lemma
w240558,w240558,"被遗忘+地",r,Lemma
w230470,w230470,"似在眼前+的",a,Lemma
w188294,w188294,"屈服",v,Lemma
w188078,w188078,"可预定",a,Lemma
w209045,w209045,"反抗",n,Lemma
w217149,w217149,"偷",v,Lemma
w259281,w259281,"一小杯液体",n,Lemma
w257822,w257822,"胞外",a,Lemma
w238909,w238909,"耐移植",v,Lemma
w188264,w188264,"浅淡的色调",n,Lemma
w241369,w241369,"重置成本",n,Lemma
w193685,w193685,"马蹄样足",n,Lemma
w207279,w207279,"不分开+的",a,Lemma
w221252,w221252,"圣餐杯",n,Lemma
w246198,w246198,"犁刀",n,Lemma
w195459,w195459,"从尿中得到的",a,Lemma
w213965,w213965,"软骨发育不全",a,Lemma
w257073,w257073,"薄弱+的",a,Lemma
w192147,w192147,"烙铁",n,Lemma
w251169,w251169,"扇形",a,Lemma
w219403,w219403,"公开",a,Lemma
w260856,w260856,"通常的进餐时间",n,Lemma
w203703,w203703,"晕头转向+的",a,Lemma
w193984,w193984,"苯异丙胺",n,Lemma
w246114,w246114,"短刨",n,Lemma
w193114,w193114,"鞭打绣球",n,Lemma
w259588,w259588,"摊销",v,Lemma
w220239,w220239,"妇女紧身胸衣",n,Lemma
w210989,w210989,"谈论",v,Lemma
w252586,w252586,"许可证",n,Lemma
w205162,w205162,"不会受伤害",a,Lemma
w235977,w235977,"饶舌+的",a,Lemma
w195973,w195973,"礼拜日",n,Lemma
w213745,w213745,"协同不能",n,Lemma
w192311,w192311,"挑衅",a,Lemma
w243656,w243656,"距离",n,Lemma
w250700,w250700,"豆绿色",a,Lemma
w220436,w220436,"不法",a,Lemma
w198163,w198163,"伞形花序",n,Lemma
w227283,w227283,"含乙醚",a,Lemma
w246135,w246135,"任期较短",a,Lemma
w251726,w251726,"肉座菌目",n,Lemma
w253435,w253435,"帧缓冲",n,Lemma
w230494,w230494,"鼠兔属",n,Lemma
w190971,w190971,"近耳+的",a,Lemma
w199338,w199338,"最底下+的",a,Lemma
w190451,w190451,"异山梨醇",n,Lemma
w213197,w213197,"六角帽大螺栓",n,Lemma
w258016,w258016,"高密度脂蛋白胆固醇",n,Lemma
w215323,w215323,"共计为",v,Lemma
w232789,w232789,"坚决",a,Lemma
w196659,w196659,"低劣+的",a,Lemma
w238101,w238101,"增加+的",a,Lemma
w257679,w257679,"各不相同+的",a,Lemma
w236051,w236051,"适于保险",a,Lemma
w255440,w255440,"豹鲂鮄",n,Lemma
w199962,w199962,"沙皇制",a,Lemma
w241057,w241057,"捕蝇草",n,Lemma
w262870,w262870,"漂流船",n,Lemma
w211802,w211802,"韶子",n,Lemma
w222947,w222947,"单代表+的",a,Lemma
w216788,w216788,"被污染",n,Lemma
w210370,w210370,"解药",n,Lemma
w214414,w214414,"毋庸置疑地",r,Lemma
w219757,w219757,"不知所措",r,Lemma
w234309,w234309,"蠢人",n,Lemma
w225941,w225941,"消费者",n,Lemma
w264260,w264260,"兰科植物",n,Lemma
w206644,w206644,"隐球菌病",n,Lemma
w222875,w222875,"停船棚屋",n,Lemma
w206684,w206684,"氰化法",n,Lemma
w254199,w254199,"不光滑+的",a,Lemma
w209285,w209285,"中心钻头",n,Lemma
w261246,w261246,"碳化钨硬质合金",n,Lemma
w231746,w231746,"敢于承当",v,Lemma
w254810,w254810,"白铅矿",n,Lemma
w217100,w217100,"热解的",a,Lemma
w203261,w203261,"发现",n,Lemma
w261579,w261579,"与政治无关+的",a,Lemma
w198343,w198343,"西方国家",n,Lemma
w210278,w210278,"钻孔工具",n,Lemma
w224874,w224874,"皮肤病学+的",a,Lemma
w189867,w189867,"机座",n,Lemma
w246372,w246372,"深思熟虑+的",a,Lemma
w187864,w187864,"凳子",n,Lemma
w253945,w253945,"不耐烦的",a,Lemma
w205790,w205790,"茅膏菜科",n,Lemma
w254208,w254208,"笑脸相迎",v,Lemma
w199852,w199852,"东方诸国",n,Lemma
w196923,w196923,"斐波那契数",n,Lemma
w227099,w227099,"降雪",n,Lemma
w240406,w240406,"放声系统",n,Lemma
w253128,w253128,"前纵帆",n,Lemma
w253696,w253696,"救济基金",n,Lemma
w203488,w203488,"走道",n,Lemma
w188186,w188186,"霎时",n,Lemma
w193583,w193583,"爸",n,Lemma
w198692,w198692,"买日用品",v,Lemma
w252531,w252531,"油门踏板",n,Lemma
w190915,w190915,"透镜盖",n,Lemma
w251512,w251512,"单峰驼",n,Lemma
w260201,w260201,"室苗圃",n,Lemma
w197784,w197784,"非洲雏菊",n,Lemma
w237402,w237402,"叉状+的",a,Lemma
w214531,w214531,"埋伏",n,Lemma
w226215,w226215,"赶时髦",v,Lemma
w208409,w208409,"无反射",n,Lemma
w201122,w201122,"滑液+的",a,Lemma
w195564,w195564,"审察",v,Lemma
w194342,w194342,"天意",n,Lemma
w206789,w206789,"无支持+的",a,Lemma
w248281,w248281,"自立",v,Lemma
w261775,w261775,"悲伤+的",a,Lemma
w254831,w254831,"填料",n,Lemma
w225951,w225951,"顺风疾驶",v,Lemma
w264324,w264324,"光分",n,Lemma
w249450,w249450,"吐唾沫",v,Lemma
w245145,w245145,"流鼻涕+的",a,Lemma
w239945,w239945,"百货公司",n,Lemma
w204182,w204182,"苹桧锈病",n,Lemma
w218797,w218797,"可痊愈",a,Lemma
w261680,w261680,"听从",r,Lemma
w201131,w201131,"布丁",n,Lemma
w243223,w243223,"使变稀薄",v,Lemma
w238876,w238876,"衣架",n,Lemma
w189642,w189642,"脾气",n,Lemma
w198485,w198485,"使用",v,Lemma
w194909,w194909,"管弦乐队",a,Lemma
w192043,w192043,"约定支付",a,Lemma
w209868,w209868,"肉欲+的",a,Lemma
w234776,w234776,"毒菌",n,Lemma
w231140,w231140,"二十六",a,Lemma
w263686,w263686,"访问",n,Lemma
w191458,w191458,"小青番瓜",n,Lemma
w260521,w260521,"百分数",n,Lemma
w218809,w218809,"个人费用",n,Lemma
w258722,w258722,"支配权",n,Lemma
w227797,w227797,"防腐",a,Lemma
w259320,w259320,"有阀门+的",a,Lemma
w205594,w205594,"气象峰面",a,Lemma
w213148,w213148,"货物运输",v,Lemma
w192663,w192663,"米",n,Lemma
w241320,w241320,"浮现",v,Lemma
w264308,w264308,"咒语",n,Lemma
w261509,w261509,"铁砧",n,Lemma
w210051,w210051,"主宰",v,Lemma
w231505,w231505,"不协调",n,Lemma
w210956,w210956,"传动装置",n,Lemma
w240236,w240236,"昆虫学",a,Lemma
w260003,w260003,"俯就+的",a,Lemma
w203492,w203492,"佛豆",n,Lemma
w198825,w198825,"日没",n,Lemma
w256518,w256518,"当办事员",v,Lemma
w233241,w233241,"洗过",a,Lemma
w225027,w225027,"园荽",n,Lemma
w230368,w230368,"可回答",a,Lemma
w218183,w218183,"狂怒",n,Lemma
w211649,w211649,"囊鼠属",n,Lemma
w212760,w212760,"忘我",a,Lemma
w227929,w227929,"极其贵重+的",a,Lemma
w212643,w212643,"额外收缩+的",a,Lemma
w199573,w199573,"密特拉神",a,Lemma
w262539,w262539,"申报",v,Lemma
w211488,w211488,"阻碍议案通过",v,Lemma
w194961,w194961,"古物研究者",a,Lemma
w236721,w236721,"使敏感",a,Lemma
w229491,w229491,"相接+的",a,Lemma
w262207,w262207,"庵波罗果",n,Lemma
w214250,w214250,"棉铃象甲属",n,Lemma
w219608,w219608,"分成音节",a,Lemma
w227575,w227575,"未封口+的",a,Lemma
w216183,w216183,"电磁炸弹",n,Lemma
w228520,w228520,"美国信息交换标准码符号",n,Lemma
w256223,w256223,"解剖学",n,Lemma
w190177,w190177,"半宝石+的",a,Lemma
w210126,w210126,"患了疟疾",a,Lemma
w254071,w254071,"词素+的",a,Lemma
w223673,w223673,"鼬科的动物",n,Lemma
w244105,w244105,"卫戍部队帽",n,Lemma
w197957,w197957,"灯笼鱼",n,Lemma
w224528,w224528,"窖藏",v,Lemma
w257373,w257373,"使复苏",v,Lemma
w243774,w243774,"光滑",r,Lemma
w253810,w253810,"频繁",a,Lemma
w214440,w214440,"膜质乐器",n,Lemma
w224288,w224288,"判决书",n,Lemma
w200428,w200428,"果断",a,Lemma
w235416,w235416,"偷运",v,Lemma
w240837,w240837,"植物产品",n,Lemma
w251842,w251842,"静电计",n,Lemma
w239889,w239889,"值得模仿",a,Lemma
w233125,w233125,"双壁开沟犁",n,Lemma
w259884,w259884,"波状热",n,Lemma
w197141,w197141,"装璜+的",a,Lemma
w249203,w249203,"劳损性骨折",n,Lemma
w262976,w262976,"涂底料",n,Lemma
w241669,w241669,"使无感觉+的",a,Lemma
w228915,w228915,"电脑专卖店",n,Lemma
w194531,w194531,"长腿+的",a,Lemma
w222152,w222152,"竖直",a,Lemma
w215274,w215274,"粗烟丝",n,Lemma
w210805,w210805,"测面仪",n,Lemma
